id,x,label,component
3854,8.599582077,background,exponential
3855,6.230602927,signal,gaussian
3856,3.801957325,signal,gaussian
3857,7.710645509,background,exponential
3858,3.244825621,background,exponential
3859,1.253171884,background,exponential
3860,6.010677116,signal,gaussian
3861,4.410926853,signal,gaussian
3862,7.42419684,background,exponential
3863,8.070957683,background,exponential
3864,1.587395959,background,exponential
3865,5.053375491,signal,gaussian
3866,4.586849451,signal,gaussian
3867,4.834396211,signal,gaussian
3868,4.803449357,signal,gaussian
3869,1.43016907,background,exponential
3870,2.727701169,background,exponential
3871,4.754245722,signal,gaussian
3872,2.948723551,background,exponential
3873,2.060585363,background,exponential
3874,7.165449889,background,exponential
3875,3.660421812,background,exponential
3876,1.819025927,background,exponential
3877,0.181857048,background,exponential
3878,4.053246372,signal,gaussian
3879,5.87374281,signal,gaussian
3880,3.864153224,background,exponential
3881,5.880068132,signal,gaussian
3882,2.787771627,background,exponential
3883,3.051055569,background,exponential
3884,0.8106211375,background,exponential
3885,3.494671988,background,exponential
3886,9.785897078,background,exponential
3887,2.037198919,background,exponential
3888,0.7417151009,background,exponential
3889,4.062143817,background,exponential
3890,0.8504533586,background,exponential
3891,8.500624425,background,exponential
3892,9.643190674,background,exponential
3893,5.131639509,signal,gaussian
3894,5.318882527,signal,gaussian
3895,1.536318863,background,exponential
3896,7.964387114,background,exponential
3897,1.824921941,background,exponential
3898,1.578361563,background,exponential
3899,4.307496509,signal,gaussian
3900,5.821640558,background,exponential
3901,0.06784132163,background,exponential
3902,4.723450091,signal,gaussian
3903,4.931781889,background,exponential
3904,4.237934122,background,exponential
3905,4.029608909,background,exponential
3906,2.67183007,background,exponential
3907,5.650435593,signal,gaussian
3908,4.594650753,background,exponential
3909,8.163947518,background,exponential
3910,1.001727429,background,exponential
3911,9.243949701,background,exponential
3912,8.316375224,background,exponential
3913,5.527535465,signal,gaussian
3914,5.428813159,signal,gaussian
3915,5.27050567,background,exponential
3916,3.76846242,signal,gaussian
3917,8.036021883,background,exponential
3918,1.204293731,background,exponential
3919,0.1622261007,background,exponential
3920,0.6016552695,background,exponential
3921,8.773091591,background,exponential
3922,1.428613366,background,exponential
3923,5.097237624,background,exponential
3924,1.428563193,background,exponential
3925,6.437225898,background,exponential
3926,4.251006905,signal,gaussian
3927,1.897992338,background,exponential
3928,1.832429904,background,exponential
3929,1.367830221,background,exponential
3930,3.525775605,signal,gaussian
3931,6.050247551,background,exponential
3932,4.154056643,background,exponential
3933,0.6790395551,background,exponential
3934,0.5363472112,background,exponential
3935,0.1642013979,background,exponential
3936,4.66020725,background,exponential
3937,1.808916995,background,exponential
3938,8.704403497,background,exponential
3939,7.582206659,background,exponential
3940,4.00674279,background,exponential
3941,1.182573845,background,exponential
3942,4.517729991,signal,gaussian
3943,1.992285221,background,exponential
3944,5.273592566,background,exponential
3945,2.282089861,background,exponential
3946,5.757681633,background,exponential
3947,2.349168332,background,exponential
3948,4.421107959,background,exponential
3949,4.554657789,signal,gaussian
3950,4.081566507,background,exponential
3951,5.455334105,background,exponential
3952,6.659926832,background,exponential
3953,3.716867808,signal,gaussian
3954,6.002633635,signal,gaussian
3955,3.381697788,background,exponential
3956,4.089265455,background,exponential
3957,8.039561903,background,exponential
3958,5.042902433,background,exponential
3959,8.801629489,background,exponential
3960,3.883611416,signal,gaussian
3961,6.727000932,background,exponential
3962,3.976240665,signal,gaussian
3963,5.778866387,background,exponential
3964,1.56583992,background,exponential
3965,6.671694296,background,exponential
3966,4.904534178,signal,gaussian
3967,4.597026069,signal,gaussian
3968,3.190497018,background,exponential
3969,3.972398142,background,exponential
3970,4.777675747,background,exponential
3971,4.616220059,background,exponential
3972,4.199371784,background,exponential
3973,4.265813154,background,exponential
3974,4.36667759,signal,gaussian
3975,7.71935582,background,exponential
3976,8.883020493,background,exponential
3977,2.02541394,background,exponential
3978,4.681484888,signal,gaussian
3979,5.170183641,signal,gaussian
3980,3.817883206,background,exponential
3981,0.1070191559,background,exponential
3982,3.335221824,background,exponential
3983,8.771897446,background,exponential
3984,5.190573867,signal,gaussian
3985,0.3186278272,background,exponential
3986,5.000501621,signal,gaussian
3987,0.5280023277,background,exponential
3988,4.915195134,signal,gaussian
3989,4.901215155,background,exponential
3990,6.904247317,signal,gaussian
3991,5.406644358,signal,gaussian
3992,3.987052123,background,exponential
3993,9.92496947,background,exponential
3994,8.434460157,background,exponential
3995,3.487161163,background,exponential
3996,5.480870007,background,exponential
3997,1.724394275,background,exponential
3998,2.747623198,background,exponential
3999,2.118429376,background,exponential
4000,7.424397942,background,exponential
4001,1.864088644,background,exponential
4002,1.04753678,background,exponential
4003,4.269014523,signal,gaussian
4004,2.663520909,background,exponential
4005,1.077788119,background,exponential
4006,7.314847168,background,exponential
4007,1.830154281,background,exponential
4008,0.6289876665,background,exponential
4009,6.427432863,background,exponential
4010,2.706206667,background,exponential
4011,4.952228048,background,exponential
4012,3.965672927,background,exponential
4013,4.760577792,signal,gaussian
4014,2.749699853,background,exponential
4015,9.49712373,background,exponential
4016,4.848735861,signal,gaussian
4017,5.227439477,background,exponential
4018,1.435131938,background,exponential
4019,2.665590026,background,exponential
4020,5.845510438,background,exponential
4021,7.287877978,background,exponential
4022,5.301197393,background,exponential
4023,5.937844388,signal,gaussian
4024,4.84040755,signal,gaussian
4025,0.4212551292,background,exponential
4026,4.445876659,background,exponential
4027,5.335161017,background,exponential
4028,1.911113844,background,exponential
4029,4.502313932,background,exponential
4030,2.48997513,background,exponential
4031,9.133171423,background,exponential
4032,1.122633744,background,exponential
4033,9.918870442,background,exponential
4034,4.332131299,signal,gaussian
4035,3.742744463,signal,gaussian
4036,9.23687793,background,exponential
4037,4.042592857,background,exponential
4038,1.273199902,background,exponential
4039,1.318826987,background,exponential
4040,1.942271552,background,exponential
4041,5.587050193,signal,gaussian
4042,8.526488832,background,exponential
4043,1.502153213,background,exponential
4044,5.512470341,background,exponential
4045,6.929213217,background,exponential
4046,6.498594282,background,exponential
4047,1.648057187,background,exponential
4048,8.74375899,background,exponential
4049,7.107599032,background,exponential
4050,3.688410835,signal,gaussian
4051,0.2104359069,background,exponential
4052,6.902330929,background,exponential
4053,0.5830041119,background,exponential
4054,3.374134704,background,exponential
4055,2.124410473,background,exponential
4056,0.365333072,background,exponential
4057,0.3904966263,background,exponential
4058,3.020599729,background,exponential
4059,6.380263768,background,exponential
4060,1.816116367,background,exponential
4061,1.081971419,background,exponential
4062,2.774333406,background,exponential
4063,0.1007351322,background,exponential
4064,1.849533298,background,exponential
4065,7.655480975,background,exponential
4066,3.917616839,background,exponential
4067,6.426755335,background,exponential
4068,0.4026682945,background,exponential
4069,5.983805012,background,exponential
4070,0.9708331205,background,exponential
4071,4.389345234,background,exponential
4072,4.535786273,signal,gaussian
4073,5.521367268,background,exponential
4074,4.249012774,background,exponential
4075,8.360363543,background,exponential
4076,5.028513385,signal,gaussian
4077,4.639986156,signal,gaussian
4078,0.3225320251,background,exponential
4079,2.763899857,background,exponential
4080,8.641505033,background,exponential
4081,9.296217905,background,exponential
4082,8.314399242,background,exponential
4083,5.727369097,signal,gaussian
4084,4.846784105,background,exponential
4085,3.747323859,background,exponential
4086,4.675431267,signal,gaussian
4087,3.930753237,background,exponential
4088,6.862671545,background,exponential
4089,4.475904421,signal,gaussian
4090,3.599784603,background,exponential
4091,7.995019311,background,exponential
4092,4.223207652,signal,gaussian
4093,6.10927843,background,exponential
4094,9.355265505,background,exponential
4095,7.330781074,background,exponential
4096,2.218989689,background,exponential
4097,1.748420421,background,exponential
4098,3.886686659,signal,gaussian
4099,1.405253163,background,exponential
4100,3.651467729,background,exponential
4101,2.89858833,background,exponential
4102,6.646160422,signal,gaussian
4103,0.177546103,background,exponential
4104,2.822612078,background,exponential
4105,4.171679802,signal,gaussian
4106,0.6836179776,background,exponential
4107,0.959643273,background,exponential
4108,8.084885217,background,exponential
4109,4.277718523,signal,gaussian
4110,1.167027756,background,exponential
4111,5.18912422,signal,gaussian
4112,0.6958803526,background,exponential
4113,4.2224145,signal,gaussian
4114,6.439331503,signal,gaussian
4115,8.866900067,background,exponential
4116,9.982758426,background,exponential
4117,5.356039626,signal,gaussian
4118,8.437585123,background,exponential
4119,3.207893514,background,exponential
4120,7.221089334,background,exponential
4121,5.357627187,signal,gaussian
4122,1.106868243,background,exponential
4123,3.648673907,background,exponential
4124,3.404735287,background,exponential
4125,2.079039678,background,exponential
4126,4.365832431,background,exponential
4127,5.123453106,background,exponential
4128,4.385279142,background,exponential
4129,9.202439718,background,exponential
4130,0.995133534,background,exponential
4131,5.039372227,background,exponential
4132,4.625607838,background,exponential
4133,2.163721502,background,exponential
4134,6.427722491,background,exponential
4135,7.508138231,background,exponential
4136,4.768140872,background,exponential
4137,5.32970798,signal,gaussian
4138,0.5348905132,background,exponential
4139,2.324662333,background,exponential
4140,7.958716104,background,exponential
4141,3.187401134,background,exponential
4142,5.790523943,background,exponential
4143,0.03326112517,background,exponential
4144,2.121935899,background,exponential
4145,1.830131007,background,exponential
4146,2.799358458,background,exponential
4147,9.204819312,background,exponential
4148,4.893275131,signal,gaussian
4149,5.939292867,signal,gaussian
4150,1.681894056,background,exponential
4151,4.475181322,background,exponential
4152,5.91105256,signal,gaussian
4153,6.67438111,background,exponential
4154,2.17650032,background,exponential
4155,7.503753594,background,exponential
4156,4.577807187,background,exponential
4157,5.29263006,signal,gaussian
4158,3.844740666,signal,gaussian
4159,1.098180961,background,exponential
4160,5.813068845,signal,gaussian
4161,6.801858213,background,exponential
4162,5.062069411,signal,gaussian
4163,2.886867594,background,exponential
4164,8.677169368,background,exponential
4165,0.4005617258,background,exponential
4166,1.483046013,background,exponential
4167,5.012997507,signal,gaussian
4168,0.4562988492,background,exponential
4169,5.432574657,signal,gaussian
4170,4.91047003,signal,gaussian
4171,4.789090468,signal,gaussian
4172,0.343262409,background,exponential
4173,3.304945063,background,exponential
4174,6.888611294,background,exponential
4175,9.598846551,background,exponential
4176,6.317970097,background,exponential
4177,2.470653267,background,exponential
4178,5.073972568,signal,gaussian
4179,4.926673584,background,exponential
4180,3.431645606,background,exponential
4181,5.543607689,background,exponential
4182,1.866284922,background,exponential
4183,5.710590636,signal,gaussian
4184,9.903878757,background,exponential
4185,6.886039083,background,exponential
4186,2.199630325,background,exponential
4187,1.646698758,background,exponential
4188,4.835942145,signal,gaussian
4189,4.582722202,background,exponential
4190,5.722649609,background,exponential
4191,5.768094857,signal,gaussian
4192,9.485864847,background,exponential
4193,5.487469462,signal,gaussian
4194,3.465025375,background,exponential
4195,0.297475872,background,exponential
4196,4.693916742,signal,gaussian
4197,1.828738601,background,exponential
4198,4.315111908,signal,gaussian
4199,0.6927048983,background,exponential
4200,1.103859197,background,exponential
4201,4.862904374,background,exponential
4202,4.928136011,signal,gaussian
4203,8.44323989,background,exponential
4204,4.505591182,signal,gaussian
4205,4.888336193,signal,gaussian
4206,1.746228756,background,exponential
4207,6.053873269,signal,gaussian
4208,0.4221385422,background,exponential
4209,3.103961434,background,exponential
4210,5.463252217,background,exponential
4211,2.269499402,background,exponential
4212,2.057120122,background,exponential
4213,4.567454095,background,exponential
4214,5.115733581,signal,gaussian
4215,9.778238242,background,exponential
4216,1.434681128,background,exponential
4217,9.329875907,background,exponential
4218,4.398609281,signal,gaussian
4219,3.96033945,background,exponential
4220,4.584701895,signal,gaussian
4221,0.2997821076,background,exponential
4222,0.2976617921,background,exponential
4223,4.810438537,signal,gaussian
4224,5.586879072,signal,gaussian
4225,3.570359683,background,exponential
4226,8.156918904,background,exponential
4227,0.6378134834,background,exponential
4228,7.810925453,background,exponential
4229,5.767799734,background,exponential
4230,4.46246775,background,exponential
4231,9.750088838,background,exponential
4232,4.672053392,signal,gaussian
4233,5.881323341,background,exponential
4234,6.776979897,background,exponential
4235,5.782410922,signal,gaussian
4236,6.928460096,background,exponential
4237,4.603229648,signal,gaussian
4238,4.348117173,signal,gaussian
4239,5.069557573,signal,gaussian
4240,1.941333041,background,exponential
4241,5.568952857,signal,gaussian
4242,8.234882613,background,exponential
4243,7.876835884,background,exponential
4244,5.587011022,signal,gaussian
4245,4.87962666,background,exponential
4246,0.4706384163,background,exponential
4247,5.08541503,background,exponential
4248,4.208004662,signal,gaussian
4249,4.960116856,signal,gaussian
4250,4.767481223,signal,gaussian
4251,5.302088984,background,exponential
4252,0.1144476569,background,exponential
4253,4.651783723,signal,gaussian
4254,4.088502785,background,exponential
4255,4.407895186,background,exponential
4256,4.262143273,signal,gaussian
4257,5.561208254,signal,gaussian
4258,3.303629507,background,exponential
4259,7.068378411,background,exponential
4260,6.392692039,signal,gaussian
4261,2.498831993,background,exponential
4262,5.020336761,signal,gaussian
4263,6.303966985,background,exponential
4264,8.568974999,background,exponential
4265,3.667125488,background,exponential
4266,5.243319579,background,exponential
4267,4.833163507,background,exponential
4268,0.6148524109,background,exponential
4269,4.450194945,signal,gaussian
4270,2.424312276,background,exponential
4271,4.900467983,signal,gaussian
4272,3.642602986,background,exponential
4273,3.506205334,background,exponential
4274,5.298105958,background,exponential
4275,5.168841337,signal,gaussian
4276,0.572523041,background,exponential
4277,4.201382033,background,exponential
4278,4.764889224,background,exponential
4279,7.564551209,background,exponential
4280,4.457721374,signal,gaussian
4281,2.990201168,background,exponential
4282,3.339676665,background,exponential
4283,2.958495655,background,exponential
4284,5.667459034,signal,gaussian
4285,0.5794863725,background,exponential
4286,4.77514449,signal,gaussian
4287,2.601740955,background,exponential
4288,2.784046282,background,exponential
4289,8.848050311,background,exponential
4290,6.298394321,background,exponential
4291,2.570031158,background,exponential
4292,7.064766491,background,exponential
4293,2.716036482,background,exponential
4294,0.7774837196,background,exponential
4295,4.614074046,signal,gaussian
4296,4.342573524,signal,gaussian
4297,8.411064351,background,exponential
4298,5.097378635,signal,gaussian
4299,4.085092314,background,exponential
4300,8.367294753,background,exponential
4301,2.220000796,background,exponential
4302,4.763912304,background,exponential
4303,5.671274596,background,exponential
4304,4.740488915,signal,gaussian
4305,8.465045296,background,exponential
4306,1.612553062,background,exponential
4307,3.774419777,background,exponential
4308,5.031371788,signal,gaussian
4309,5.711347461,signal,gaussian
4310,3.882258674,signal,gaussian
4311,0.9534620945,background,exponential
4312,4.909401803,background,exponential
4313,4.526593751,signal,gaussian
4314,7.567665805,background,exponential
4315,6.140706776,background,exponential
4316,7.195432519,background,exponential
4317,8.31224555,background,exponential
4318,1.640076679,background,exponential
4319,5.811557659,signal,gaussian
4320,5.513318742,signal,gaussian
4321,5.627510102,signal,gaussian
4322,4.938390745,signal,gaussian
4323,1.492744178,background,exponential
4324,5.50205727,background,exponential
4325,5.845527382,background,exponential
4326,5.636060557,background,exponential
4327,2.579659161,background,exponential
4328,0.2755492086,background,exponential
4329,6.618734833,background,exponential
4330,5.82899483,signal,gaussian
4331,1.657393529,background,exponential
4332,6.127726925,signal,gaussian
4333,3.062493924,background,exponential
4334,9.891030565,background,exponential
4335,3.785750882,background,exponential
4336,4.824211617,signal,gaussian
4337,7.414497046,background,exponential
4338,3.894461348,background,exponential
4339,0.3507758397,background,exponential
4340,3.443403064,background,exponential
4341,4.945461177,signal,gaussian
4342,6.181721165,background,exponential
4343,4.214860605,background,exponential
4344,5.056245923,signal,gaussian
4345,0.9321042364,background,exponential
4346,0.08597082556,background,exponential
4347,0.3847470647,background,exponential
4348,2.676930797,background,exponential
4349,6.254589175,background,exponential
4350,7.545299963,background,exponential
4351,3.727738616,background,exponential
4352,7.726539468,background,exponential
4353,4.29929254,background,exponential
4354,8.721956474,background,exponential
4355,0.1625942484,background,exponential
4356,3.648816309,background,exponential
4357,5.003772434,signal,gaussian
4358,2.169598373,background,exponential
4359,1.902175989,background,exponential
4360,1.46657244,background,exponential
4361,5.078757961,signal,gaussian
4362,0.9610119315,background,exponential
4363,4.996794796,signal,gaussian
4364,9.787884316,background,exponential
4365,6.206750252,signal,gaussian
4366,1.581331779,background,exponential
4367,4.706616049,background,exponential
4368,4.092802628,signal,gaussian
4369,0.07284859237,background,exponential
4370,5.617372788,background,exponential
4371,6.14109962,signal,gaussian
4372,7.903568662,background,exponential
4373,4.275216868,signal,gaussian
4374,0.7544962771,background,exponential
4375,5.793650424,background,exponential
4376,1.539125753,background,exponential
4377,1.682902495,background,exponential
4378,6.125450559,signal,gaussian
4379,3.715631236,background,exponential
4380,3.954726419,background,exponential
4381,7.547300858,background,exponential
4382,1.842277919,background,exponential
4383,2.937146501,background,exponential
4384,0.3789096432,background,exponential
4385,4.673409843,background,exponential
4386,0.397873721,background,exponential
4387,6.346953744,background,exponential
4388,3.741009058,signal,gaussian
4389,3.151728341,background,exponential
4390,2.15694564,background,exponential
4391,7.533862631,background,exponential
4392,4.065832594,signal,gaussian
4393,5.24206972,signal,gaussian
4394,0.3047111963,background,exponential
4395,1.100522378,background,exponential
4396,6.334391515,background,exponential
4397,0.3430937722,background,exponential
4398,5.739670603,signal,gaussian
4399,5.900729213,background,exponential
4400,3.42476483,background,exponential
4401,0.4555947795,background,exponential
4402,2.591116121,background,exponential
4403,2.484152261,background,exponential
4404,1.730410591,background,exponential
4405,0.8207938024,background,exponential
4406,3.031052177,background,exponential
4407,6.032857914,background,exponential
4408,4.661391732,signal,gaussian
4409,2.372173785,background,exponential
4410,4.393894871,signal,gaussian
4411,3.500059943,signal,gaussian
4412,4.600576476,signal,gaussian
4413,2.683528932,background,exponential
4414,2.371741207,background,exponential
4415,4.921799609,background,exponential
4416,0.5392833842,background,exponential
4417,4.705938502,signal,gaussian
4418,6.159884668,background,exponential
4419,7.104882933,background,exponential
4420,2.266019759,background,exponential
4421,6.829215116,background,exponential
4422,1.898250823,background,exponential
4423,4.991678538,signal,gaussian
4424,3.45224085,background,exponential
4425,3.915609992,background,exponential
4426,8.010891428,background,exponential
4427,6.198883917,background,exponential
4428,2.723303134,background,exponential
4429,6.8692343,background,exponential
4430,2.44772096,background,exponential
4431,4.037770378,signal,gaussian
4432,3.062637518,background,exponential
4433,5.226058469,background,exponential
4434,2.670688504,background,exponential
4435,5.627322898,signal,gaussian
4436,3.751079414,background,exponential
4437,8.471742112,background,exponential
4438,2.674981527,background,exponential
4439,5.658775948,signal,gaussian
4440,1.923033391,background,exponential
4441,2.393744387,background,exponential
4442,8.84576587,background,exponential
4443,1.071184068,background,exponential
4444,9.715493567,background,exponential
4445,0.5811259644,background,exponential
4446,5.404638482,background,exponential
4447,5.438034834,signal,gaussian
4448,2.927171241,background,exponential
4449,8.908321254,background,exponential
4450,3.876236339,signal,gaussian
4451,4.283377731,signal,gaussian
4452,5.490065097,signal,gaussian
4453,0.1862023826,background,exponential
4454,9.185833642,background,exponential
4455,0.2783421384,background,exponential
4456,0.1902578874,background,exponential
4457,9.139321201,background,exponential
4458,4.696558358,signal,gaussian
4459,9.252614464,background,exponential
4460,5.784234568,background,exponential
4461,3.580676076,background,exponential
4462,5.284951014,background,exponential
4463,2.286777317,background,exponential
4464,6.627416456,signal,gaussian
4465,3.329072323,background,exponential
4466,1.307913878,background,exponential
4467,4.018132684,signal,gaussian
4468,1.570275541,background,exponential
4469,5.774392202,background,exponential
4470,0.2449086744,background,exponential
4471,6.001539924,background,exponential
4472,8.177671366,background,exponential
4473,2.670676027,background,exponential
4474,1.771100844,background,exponential
4475,6.858721619,background,exponential
4476,0.8884126666,background,exponential
4477,4.584071565,background,exponential
4478,4.94891036,background,exponential
4479,4.678435042,signal,gaussian
4480,8.079819625,background,exponential
4481,4.368677641,background,exponential
4482,5.122000165,background,exponential
4483,2.442942761,background,exponential
4484,0.2404749623,background,exponential
4485,3.542961,background,exponential
4486,1.426807797,background,exponential
4487,3.647302057,background,exponential
4488,0.9406761394,background,exponential
4489,4.631825957,background,exponential
4490,3.937812886,signal,gaussian
4491,2.975790945,background,exponential
4492,5.43494456,background,exponential
4493,4.315891135,signal,gaussian
4494,5.76985897,signal,gaussian
4495,6.397828073,background,exponential
4496,7.12634387,background,exponential
4497,5.343460451,signal,gaussian
4498,6.534324654,signal,gaussian
4499,5.534828169,background,exponential
4500,1.222345935,background,exponential
4501,3.441346394,background,exponential
4502,5.065549646,signal,gaussian
4503,8.212646226,background,exponential
4504,2.859168341,background,exponential
4505,3.813765825,signal,gaussian
4506,3.833209744,background,exponential
4507,5.168013583,signal,gaussian
4508,1.481473272,background,exponential
4509,5.740062155,signal,gaussian
4510,4.954162663,signal,gaussian
4511,9.722672259,background,exponential
4512,3.991358235,background,exponential
4513,2.680530085,background,exponential
4514,0.1441336984,background,exponential
4515,4.123147158,signal,gaussian
4516,6.806682348,background,exponential
4517,2.959781086,background,exponential
4518,4.78974511,background,exponential
4519,5.735047443,background,exponential
4520,4.786124151,background,exponential
4521,0.05287999914,background,exponential
4522,5.784555756,background,exponential
4523,4.641033741,signal,gaussian
4524,5.436103978,signal,gaussian
4525,5.367114932,signal,gaussian
4526,0.3556559958,background,exponential
4527,8.645970437,background,exponential
4528,2.938556267,background,exponential
4529,0.4289165648,background,exponential
4530,9.784446425,background,exponential
4531,2.75742362,background,exponential
4532,5.417997279,background,exponential
4533,0.8110080438,background,exponential
4534,4.932042971,background,exponential
4535,3.348127335,background,exponential
4536,2.935129755,background,exponential
4537,6.914999088,signal,gaussian
4538,6.276660799,background,exponential
4539,2.788639521,background,exponential
4540,0.9368969117,background,exponential
4541,0.2252925597,background,exponential
4542,9.576868553,background,exponential
4543,5.036157856,signal,gaussian
4544,5.758300953,background,exponential
4545,4.595876585,signal,gaussian
4546,2.103536163,background,exponential
4547,0.008359294992,background,exponential
4548,2.392149255,background,exponential
4549,7.650124571,background,exponential
4550,6.732553756,signal,gaussian
4551,3.668366813,background,exponential
4552,0.6142991234,background,exponential
4553,2.853269995,background,exponential
4554,5.745727289,background,exponential
4555,5.000130102,signal,gaussian
4556,0.8852761695,background,exponential
4557,1.861412252,background,exponential
4558,2.721322062,background,exponential
4559,2.108343307,background,exponential
4560,7.859343736,background,exponential
4561,3.472906938,background,exponential
4562,7.396577905,background,exponential
4563,4.930567189,signal,gaussian
4564,5.06904295,signal,gaussian
4565,4.475185824,background,exponential
4566,7.547771393,background,exponential
4567,3.966441523,background,exponential
4568,0.2068917612,background,exponential
4569,7.620980962,background,exponential
4570,0.4259694769,background,exponential
4571,7.911691468,background,exponential
4572,5.245051067,signal,gaussian
4573,8.007902712,background,exponential
4574,1.199075512,background,exponential
4575,5.398474509,signal,gaussian
4576,8.854696378,background,exponential
4577,8.364643711,background,exponential
4578,3.997261129,background,exponential
4579,4.635043496,background,exponential
4580,5.675169917,signal,gaussian
4581,9.708465135,background,exponential
4582,2.379427697,background,exponential
4583,1.078412252,background,exponential
4584,0.6829487072,background,exponential
4585,7.890203338,background,exponential
4586,0.618674514,background,exponential
4587,6.411042825,background,exponential
4588,7.165156372,background,exponential
4589,4.777292495,signal,gaussian
4590,2.380689926,background,exponential
4591,4.908790736,signal,gaussian
4592,1.505022831,background,exponential
4593,0.2335120514,background,exponential
4594,3.996443599,signal,gaussian
4595,4.484741065,signal,gaussian
4596,2.957989585,background,exponential
4597,7.509163425,background,exponential
4598,4.897288251,background,exponential
4599,0.7329254575,background,exponential
4600,5.384414834,signal,gaussian
4601,1.924285627,background,exponential
4602,0.7264186685,background,exponential
4603,2.790342614,background,exponential
4604,6.938660949,background,exponential
4605,2.788683616,background,exponential
4606,6.771612935,background,exponential
4607,7.080063334,background,exponential
4608,0.04248718931,background,exponential
4609,5.855846886,background,exponential
4610,1.617951316,background,exponential
4611,6.413694282,background,exponential
4612,0.643026993,background,exponential
4613,4.931787293,background,exponential
4614,2.894147403,background,exponential
4615,5.8046207,signal,gaussian
4616,1.791124825,background,exponential
4617,3.159356001,background,exponential
4618,2.893569121,signal,gaussian
4619,3.040176634,background,exponential
4620,3.879769067,background,exponential
4621,4.846943608,signal,gaussian
4622,0.8326972639,background,exponential
4623,3.488136893,signal,gaussian
4624,2.487462801,background,exponential
4625,4.191065182,background,exponential
4626,4.750792073,background,exponential
4627,8.739343572,background,exponential
4628,5.766888885,background,exponential
4629,5.526807819,signal,gaussian
4630,1.343109646,background,exponential
4631,4.352143749,background,exponential
4632,0.447505137,background,exponential
4633,2.856847876,signal,gaussian
4634,7.20737234,background,exponential
4635,4.707045867,background,exponential
4636,3.964574773,signal,gaussian
4637,2.697210056,background,exponential
4638,6.199141993,background,exponential
4639,0.6082514746,background,exponential
4640,2.995384575,background,exponential
4641,3.359646451,background,exponential
4642,5.114847138,background,exponential
4643,5.580408408,signal,gaussian
4644,0.8766423959,background,exponential
4645,8.25989304,background,exponential
4646,1.463900417,background,exponential
4647,8.405254881,background,exponential
4648,2.572260433,background,exponential
4649,6.122274623,background,exponential
4650,2.6214426,background,exponential
4651,4.549735859,background,exponential
4652,9.215228014,background,exponential
4653,5.136227256,signal,gaussian
4654,0.7211610214,background,exponential
4655,1.015613439,background,exponential
4656,0.1862800538,background,exponential
4657,4.585290348,signal,gaussian
4658,6.289884658,signal,gaussian
4659,5.037026413,signal,gaussian
4660,6.323994544,background,exponential
4661,9.455083742,background,exponential
4662,6.159806299,signal,gaussian
4663,1.779808353,background,exponential
4664,4.908630614,signal,gaussian
4665,9.022278667,background,exponential
4666,5.997561759,background,exponential
4667,8.99705627,background,exponential
4668,7.635294799,background,exponential
4669,6.45076537,background,exponential
4670,4.103427199,background,exponential
4671,5.205859899,signal,gaussian
4672,2.142411919,background,exponential
4673,5.98173561,signal,gaussian
4674,3.254494496,signal,gaussian
4675,5.262619855,background,exponential
4676,4.841912149,signal,gaussian
4677,5.683519265,background,exponential
4678,5.197276636,signal,gaussian
4679,6.645872833,background,exponential
4680,4.806808199,background,exponential
4681,0.7561894586,background,exponential
4682,1.578210102,background,exponential
4683,9.86362314,background,exponential
4684,3.563032702,signal,gaussian
4685,6.441013267,signal,gaussian
4686,7.679378037,background,exponential
4687,2.236314209,background,exponential
4688,7.603165029,background,exponential
4689,6.750664921,signal,gaussian
4690,1.958629121,background,exponential
4691,0.04760614988,background,exponential
4692,2.055001976,background,exponential
4693,6.482108705,background,exponential
4694,0.07604053811,background,exponential
4695,8.062876071,background,exponential
4696,3.417980327,background,exponential
4697,5.363538473,background,exponential
4698,4.71392354,signal,gaussian
4699,7.532038921,background,exponential
4700,0.8830787375,background,exponential
4701,7.600878881,background,exponential
4702,1.882096442,background,exponential
4703,9.142485349,background,exponential
4704,8.443354265,background,exponential
4705,0.3774237255,background,exponential
4706,6.509093087,background,exponential
4707,4.29990713,signal,gaussian
4708,4.126566149,background,exponential
4709,8.667758716,background,exponential
4710,0.8026406433,background,exponential
4711,5.509030305,signal,gaussian
4712,8.117471731,background,exponential
4713,1.780054251,background,exponential
4714,5.759681256,signal,gaussian
4715,6.944965333,background,exponential
4716,0.7693696384,background,exponential
4717,1.164015142,background,exponential
4718,7.157870963,signal,gaussian
4719,0.2265834365,background,exponential
4720,7.043195301,background,exponential
4721,2.382976865,background,exponential
4722,4.196433184,signal,gaussian
4723,1.130179012,background,exponential
4724,4.93688674,background,exponential
4725,1.841183495,background,exponential
4726,3.729917787,background,exponential
4727,9.974883613,background,exponential
4728,4.346235275,background,exponential
4729,3.64360019,signal,gaussian
4730,5.857998917,signal,gaussian
4731,4.987503748,signal,gaussian
4732,2.463263415,background,exponential
4733,6.561236354,signal,gaussian
4734,4.816415496,background,exponential
4735,6.242164885,background,exponential
4736,5.255100013,signal,gaussian
4737,7.41186489,background,exponential
4738,2.701052703,background,exponential
4739,0.1786950732,background,exponential
4740,4.35555098,background,exponential
4741,1.336809245,background,exponential
4742,4.089758906,background,exponential
4743,1.276136769,background,exponential
4744,9.599614201,background,exponential
4745,9.001861298,background,exponential
4746,5.489442736,background,exponential
4747,4.042184747,signal,gaussian
4748,4.832552604,signal,gaussian
4749,7.955565216,background,exponential
4750,4.026731601,background,exponential
